Species,latitude,longitude
U,39.42944528,-77.5216007
U,37.932707,-78.565786
U,40.43920833,-75.33692167
U,41.09550833,-77.29087833
U,38.85138403,-77.49452453
U,43.61487436,-73.08669082
U,44.59043667,-68.53281333
U,42.20605607,-71.4247259
U,38.56793916,-77.3638873
U,41.33626625,-71.90588538
U,40.3709166,-75.00930514
U,46.19512667,-60.32187
U,40.31646105,-87.67674272
U,40.5825477,-74.12309762
U,42.70708978,-81.05106062
U,41.41078667,-81.88823
U,41.172014,-80.96648739
U,39.20915434,-77.08369836
U,37.18568,-76.51403833
U,43.44653246,-80.30216988
U,41.9828949,-70.94780731
U,42.45979667,-71.24996167
U,45.37438087,-75.23175716
U,40.43963,-79.91838
U,45.445848,-75.6520711
U,44.52105911,-75.9794281
U,42.45913852,-83.99144344
U,40.89878393,-73.87891737
U,45.43617,-75.58304667
U,40.891075,-82.26042167
U,40.86091801,-73.93458196
U,39.02143062,-78.01463535
U,38.95434167,-77.04698883
U,40.98486389,-74.85442222
U,42.40609415,-71.38305649
U,39.875725,-75.329176
U,39.0541,-77.28826833
U,39.97352487,-82.94510243
U,44.21483877,-75.93066754
U,41.03265006,-75.11339606
U,41.22923667,-75.23558833
U,42.48599407,-83.97949781
U,45.44744085,-75.65768608
U,42.88101871,-81.47736347
U,47.77328934,-69.60452431
U,39.3117638,-76.7910111
U,45.510899,-75.33856449
U,42.47107214,-70.89943249
U,42.66274458,-80.47619328
U,38.78420333,-77.799155
U,37.28272167,-80.46441667
U,42.1138082,-76.78598422
U,45.291835,-75.825791
U,39.33292,-82.34133833
U,40.53212529,-74.48221429
U,41.2736496,-81.58565993
U,42.30382107,-71.01225055
U,42.4573747,-71.24832788
U,43.3141075,-84.1652756
U,37.551672,-77.521017
U,45.44754608,-75.65710672
U,41.76885828,-73.6511134
U,40.41083717,-74.39550575
U,41.0455195,-72.29297
U,43.2452965,-79.90073202
U,45.44815651,-75.64193075
U,45.515146,-75.344253
U,44.55757276,-75.93435619
U,46.80789167,-60.76099667
U,40.48092101,-75.1886609
U,42.45747833,-71.24765
U,42.32557154,-71.42090881
U,40.47435,-74.41939167
U,40.85896515,-73.92433177
U,45.5228847,-75.3496294
U,39.48764802,-77.79972553
U,42.52799094,-83.94397192
U,43.2850869,-79.9006885
U,42.559702,-71.34087997
U,37.54434574,-77.56539761
U,44.55062241,-75.96326487
U,41.23237742,-81.50770404
U,42.37735833,-71.34966333
U,38.86043261,-77.12073384
U,39.38234667,-76.595305
U,40.01485443,-82.67746735
U,46.08175552,-73.63330875
U,42.57223511,-72.52580261
U,37.375822,-80.523025
U,41.19147742,-73.35120366
U,40.31338347,-87.74826023
U,38.42885391,-78.86423411
U,41.04689777,-74.54707534
U,42.48439352,-83.97766829
U,42.61308611,-71.08457222
U,44.78382616,-76.21972907
U,42.57700927,-83.88172008
U,38.55339177,-78.3944172
U,38.86126812,-77.11834462
U,40.2250359,-87.8039159
U,39.78799444,-75.61853056
U,40.42768833,-86.93718667
U,39.34679469,-76.6671414
U,41.0515055,-72.29853833
U,39.91325963,-85.99875553
U,39.618588,-79.761599
U,38.80715189,-77.72088662
U,40.98349688,-74.93968868
U,39.95907305,-83.80357666
U,45.44755655,-75.65699926
U,40.3356483,-75.9268747
U,39.20344167,-76.87262
U,40.59834578,-79.9039697
U,43.25049163,-79.99215075
U,44.69180159,-73.34199817
U,39.6275,-77.46611111
U,38.65023782,-77.16272527
U,42.11765283,-71.21151667
U,44.50558053,-73.23945824
U,42.31097616,-83.69688544
U,39.009354,-77.255339
U,41.18557167,-77.51361167
U,42.7917339,-81.8343449
U,44.58134248,-75.93864722
U,44.98209903,-79.84555354
U,37.2498169,-80.46084451
U,38.93452297,-78.03409997
U,41.65494167,-75.0526195
U,37.94101667,-77.62497778
U,43.28528333,-80.44539667
U,39.81061414,-83.97726259
U,42.52317946,-71.5297442
U,39.27716389,-77.27841944
U,39.40088189,-77.27998399
U,38.88216555,-77.68733819
U,45.44769058,-75.65780409
U,43.37929234,-80.28779467
U,45.44747987,-75.65714963
U,45.86611111,-78.42111111
U,38.64802135,-77.16552844
U,42.0515945,-71.12141383
U,47.533661,-84.806685
U,45.44824683,-75.6410939
U,38.7,-77.37
U,45.23327782,-85.04933819
U,45.56958389,-75.38658905
U,45.44590991,-75.65143596
U,40.72704836,-75.07526732
U,42.8096,-84.36280833
U,43.01519939,-70.94052669
U,39.41578984,-86.50001429
U,37.4193341,-79.18520928
U,36.01152222,-78.97784444
U,45.20304167,-81.42330833
U,40.0731752,-75.2349618
U,44.72523972,-63.54625393
U,35.7277791,-78.76876109
U,44.53050232,-72.81586456
U,40.06065,-87.56058667
U,39.72450333,-75.74851167
U,40.39343734,-87.66273133
U,44.6658507,-63.48785275
U,39.12012859,-77.52258792
U,41.25033667,-73.47762167
U,43.44576461,-79.88768988
U,44.79929666,-79.90765797
U,39.41377258,-81.22047424
U,39.02889483,-77.15670791
U,39.919445,-84.14395833
U,45.44781106,-75.6556476
U,39.989575,-75.19478667
U,44.36405322,-70.28840042
U,41.37101646,-74.38037229
U,42.26827343,-72.63110392
U,39.42094493,-84.49903607
U,39.00352595,-84.26310061
U,43.02816191,-76.134778
U,43.27875,-79.910605
U,40.23825388,-87.78722098
U,42.20820112,-71.42337483
U,42.4626908,-83.99220148
U,44.36137573,-68.2069333
U,44.39332246,-75.87704136
U,40.32175759,-74.89196277
U,44.85247833,-78.80953333
U,43.96166667,-79.61638889
U,40.31980383,-75.39724119
U,39.26659021,-77.2817843
U,39.02246973,-78.01838994
U,38.8616464,-77.10155053
U,45.32105637,-75.72667694
U,40.034875,-75.53496667
U,42.48525263,-83.9770782
U,41.98722076,-74.07861328
U,39.37765128,-77.22566176
U,47.00593612,-71.33303833
U,38.87423415,-77.13235536
U,43.30794167,-80.36692833
U,44.493725,-75.81710833
U,38.98127095,-77.04618472
U,40.05941761,-87.56392184
U,40.06952598,-75.10134084
U,41.92003333,-70.543305
U,40.74472572,-86.32959623
U,42.40740886,-84.01111573
U,39.65610157,-77.48615516
U,43.36396918,-80.31139615
U,41.2575,-73.68663889
U,37.97631167,-78.99169167
U,38.93410833,-77.261305
U,39.24287346,-77.43627783
U,44.67750964,-78.32165726
U,41.5158761,-73.29489715
U,38.9762022,-77.24678938
U,40.74440571,-73.74151044
U,41.10867785,-73.83533008
U,44.50610833,-63.73746333
U,40.28689025,-75.16869407
U,44.68609138,-63.48208359
U,44.77113052,-76.23798037
U,38.88325962,-77.15328453
U,43.31087,-84.163916
U,40.14500304,-87.7413822
U,40.42697167,-86.93166333
U,42.66133432,-80.48553944
U,44.57962409,-75.95286523
U,43.31478733,-84.16274064
U,43.69044419,-79.36928461
U,44.37208,-73.11682217
U,39.09145355,-77.10770416
U,42.2928674,-71.13142707
U,39.292542,-77.229499
U,38.56835264,-77.36048843
U,44.62616655,-63.56909227
U,38.553747,-78.392154
U,41.380883,-73.28134
U,45.44820185,-75.65555104
U,42.4626908,-83.99220148
U,41.11433819,-77.87749319
U,40.245901,-74.981871
U,44.546468,-76.234599
U,39.27747778,-77.28240833
U,42.99684067,-76.09336584
U,40.2639524,-87.71286522
U,39.97453,-75.411745
U,42.43554925,-71.12134905
U,45.45302534,-75.55335232
U,39.52347703,-77.58341658
U,38.56757726,-77.36348115
U,42.5303457,-83.91445777
U,39.69200833,-75.776375
U,44.43571089,-75.90744746
U,40.76233667,-82.881805
U,40.95024131,-74.26245922
U,45.45332638,-75.55345957
U,45.44748587,-75.65705291
U,41.203254,-81.5769512
U,43.77283939,-79.31196018
U,45.453992,-75.548248
U,40.58315497,-74.134955
U,42.50761946,-76.53629091
U,43.55215747,-79.66069037
U,39.01464167,-77.25135
U,41.1123629,-82.06502023
U,44.49613611,-75.91866733
U,38.959409,-77.045853
U,42.48449003,-83.97770374
U,38.88686167,-76.79916333
U,42.43856559,-83.97676668
U,43.24558567,-79.89616156
U,42.48450538,-83.97750672
U,40.2388649,-87.78652954
U,37.94130833,-77.62510556
U,44.32808211,-68.19222457
U,44.78765082,-76.21760183
U,40.23797891,-87.78816184
U,41.24570939,-73.32867401
U,38.80711623,-77.72099209
U,41.1668939,-81.5667704
U,42.30488394,-83.72872417
U,44.54074383,-75.97602935
U,38.64962776,-77.16306378
U,44.58242142,-76.32568754
U,38.750929,-77.104221
U,42.27992867,-71.75902897
U,45.25336241,-81.66454095
U,40.47585697,-74.41982797
U,44.47477479,-75.86600003
U,42.36086333,-71.25561333
U,46.00746681,-81.4087708
U,41.72617215,-70.01055287
U,40.80410744,-74.44802433
U,41.24747154,-73.79169297
U,45.43243229,-75.55459753
U,38.779622,-76.702673
U,41.41088104,-81.88831329
U,38.93424667,-77.26136167
U,42.33722812,-72.46886836
U,41.48947634,-81.49848517
U,42.455405,-71.53701667
U,38.87264455,-77.13874209
U,41.79603535,-73.73327735
U,40.415871,-74.781658
U,45.44848328,-75.65470346
U,41.6157631,-81.34026521
U,40.10504912,-85.61763864
U,37.26332853,-76.43133544
U,38.936723,-78.034007
U,42.46301092,-83.98486561
U,42.45681104,-83.99130208
U,39.42094493,-84.49903607
U,38.90795365,-77.36789786
U,41.37143333,-81.86119167
U,40.05307783,-75.25743833
U,43.66413973,-72.35676035
U,42.059454,-71.081947
U,45.43705808,-76.02723726
U,37.0569,-76.48606167
U,44.45906084,-67.93449637
U,36.07480833,-79.008505
U,42.8746357,-81.4752448
U,42.70271667,-70.99185556
U,38.8487929,-77.1019917
U,40.0541195,-75.25053333
U,45.54871757,-73.46857298
U,46.65121167,-71.85565333
U,39.03978632,-77.00905323
U,40.30853901,-79.83593732
U,45.50732803,-75.81658936
U,38.83194148,-77.08215918
U,41.0394669,-75.34914822
U,43.67487828,-72.86757024
U,41.28987297,-81.51356223
U,45.44868338,-75.63984952
U,41.52952,-72.08070283
U,44.05747981,-79.43272145
U,43.032805,-76.14028667
U,40.2752074,-75.9501024
U,44.77895,-76.22553833
U,41.29105653,-73.60950582
U,45.44729017,-75.65755733
U,42.43998667,-71.51676167
U,45.20955669,-75.22893707
U,44.27921554,-76.45715969
U,40.58475247,-74.13151268
U,38.92962833,-77.29663833
U,39.22478674,-76.65199074
U,38.86084948,-77.11220791
U,44.44490379,-75.90292603
U,44.564471,-76.30341796
U,39.01367337,-74.91012304
U,44.436965,-75.884619
U,41.35068535,-72.97469304
U,40.812552,-77.102835
U,42.49277683,-85.45322724
U,43.01125397,-80.35341433
U,39.08816833,-77.51381546
U,45.3111798,-74.6367158
U,48.41310833,-71.272925
U,39.77523,-75.54976667
U,43.64737542,-79.49779049
U,42.9988252,-76.09210426
U,41.56855911,-72.7167791
U,41.302925,-81.57235833
U,38.88418833,-77.1253805
U,40.33882455,-87.67026688
U,45.35808833,-75.598695
U,43.82504167,-69.683975
U,43.4189894,-80.35590574
U,40.945993,-76.954817
U,44.48205333,-78.40402167
U,38.960605,-77.19954667
U,43.72130907,-79.56501155
U,44.5057139,-73.23798408
U,42.20904857,-71.42305146
U,40.71634167,-74.32446944
U,38.81693865,-77.0358286
U,40.0183055,-75.20272833
U,42.81791306,-84.58016969
U,45.44779505,-75.65729125
U,44.41813955,-75.92654153
U,42.46322279,-83.99190091
U,39.11211117,-77.10675
U,44.62671417,-63.60505365
U,45.44839513,-75.6421455
U,40.28083526,-77.4184227
U,46.8340094,-80.5657747
U,42.4626908,-83.99220148
U,40.49806606,-79.91062479
U,44.7013636,-77.90768101
U,40.28071495,-87.67893684
U,45.10217888,-61.54188281
U,39.01508197,-77.326351
U,39.67783971,-76.45587352
U,38.42006171,-75.67934855
U,36.1338864,-82.47622632
U,42.17511177,-77.09803657
U,38.86030626,-77.12036759
U,44.12433902,-78.03962231
U,45.4479917,-75.64150699
U,44.23941868,-76.04997935
U,40.47998355,-74.21742523
U,40.23817,-87.78810833
U,36.87361111,-76.30611111
U,38.88790716,-77.17249254
U,43.21742086,-79.9046926
U,39.57351539,-77.46976861
U,41.26044664,-73.12237384
U,44.36144801,-68.2067231
U,38.80446876,-77.59211183
U,45.45913818,-75.62592655
U,43.91870385,-69.80095278
U,44.49319667,-75.817475
U,40.31126758,-87.72824592
U,40.7488363,-86.3328819
U,42.48599407,-83.97949781
U,45.95348611,-79.08778333
U,42.46277448,-83.99241121
U,36.01261907,-78.97324587
U,39.37472724,-77.38838084
U,43.30719372,-80.36483768
U,45.99159,-73.97906
U,39.01989606,-78.01748126
U,42.20631616,-71.42474972
U,38.09213141,-78.49221157
U,45.50921667,-75.34053
U,40.58222222,-74.13611111
U,43.24553514,-79.8957585
U,38.67031944,-77.44776944
U,37.16500833,-75.97924667
U,39.23175812,-84.71282196
U,43.32776944,-83.92785278
U,40.58447204,-74.12487379
U,40.71105333,-74.49175333
U,45.11569193,-81.53105191
U,39.3263551,-77.26473918
U,42.48599407,-83.97949781
U,42.15864426,-72.12574479
U,40.770934,-81.731773
U,40.58813667,-74.1388555
U,38.9382109,-78.03692535
U,45.50790458,-75.3368082
U,41.01616667,-81.93837833
U,40.87157937,-73.92722978
U,38.972544,-77.043697
U,45.45820709,-75.6353701
U,45.4478603,-75.64182363
U,39.60989341,-76.68189825
U,42.20222183,-83.75502211
U,42.37029812,-72.50696423
U,43.026435,-80.37177815
U,45.51102608,-75.33512386
U,36.82899996,-76.79849667
U,40.09095564,-75.24869482
U,42.06615,-73.96185333
U,41.41043667,-81.888205
U,45.44778695,-75.64312704
U,40.74348537,-75.38107838
U,41.73876167,-81.295105
U,42.58200047,-72.59075094
U,37.97886774,-78.99422034
U,44.68122604,-63.71237755
U,41.2242247,-81.56907946
U,38.01608707,-78.52330741
U,38.94095718,-77.16266049
U,40.35811012,-77.62279466
U,38.7493333,-77.1166
U,44.356945,-68.284675
U,45.44825361,-75.65446742
U,42.3009989,-83.7302072
U,42.418245,-83.99205833
U,43.03912936,-76.25329625
U,40.46507167,-74.68653833
U,38.8487929,-77.1019917
U,39.41824203,-77.28605932
U,42.13800676,-75.93911637
U,42.3660148,-71.26313514
U,42.5239542,-83.86669772
U,45.44790738,-75.65577634
U,45.22399663,-81.5814799
U,43.30956333,-80.364145
U,38.88325414,-77.15320615
U,36.02744434,-78.80666831
U,45.44810516,-75.65493949
U,44.43896458,-75.97166793
U,44.52635809,-75.81994645
U,43.40827167,-79.76254167
U,45.45514234,-75.6394469
U,42.27091728,-83.65890772
U,43.03323077,-76.14210535
U,44.40638244,-75.86378108
U,45.44777088,-75.65585144
U,45.6269455,-62.00888824
U,40.0820814,-76.9685836
U,40.90065956,-73.87492402
U,43.29319473,-73.65877225
U,43.24558833,-79.89524167
U,40.0235055,-83.01511388
U,42.7917339,-81.8343449
U,38.87011047,-77.12704113
U,39.91534167,-75.328075
U,40.80038333,-74.45860333
U,39.42260226,-76.54745612
U,40.08975308,-87.78616333
U,39.99951667,-77.43556167
U,40.25502448,-76.45258119
U,38.72465222,-76.79189511
U,42.46098333,-71.22815833
U,37.36919804,-80.51623061
U,42.4571753,-83.98293338
U,44.44837,-68.8854
U,45.45234796,-75.55380279
U,41.04963333,-72.28869667
U,40.82990906,-75.4617924
U,39.1547426,-77.2405153
U,42.45056595,-71.50729638
U,42.32364167,-72.53610333
U,44.60869167,-69.32582833
U,43.50023333,-80.206405
U,47.85587767,-83.82017122
U,44.98650469,-77.27931444
U,39.03743744,-77.31298065
U,45.27094457,-79.65396428
U,44.58864365,-75.88799059
U,42.4709437,-70.9175562
U,39.31495075,-77.75978231
U,44.544318,-76.189424
U,43.65545502,-79.53554388
U,42.21748791,-73.26482979
U,45.20969144,-75.22650162
U,43.24323473,-79.93787896
U,40.94640769,-73.8189004
U,43.68757167,-79.96772
U,38.8478221,-77.4688423
U,41.835629,-72.28941
U,42.59795148,-72.63237625
U,42.42896426,-83.53176737
U,39.18876604,-77.79781389
U,42.77035484,-83.39474887
U,40.28729665,-75.16835444
U,41.38338587,-73.31564291
U,38.93523333,-77.29116167
U,43.03213501,-76.14064783
U,43.12922187,-80.37154119
U,44.54141103,-75.97713963
U,42.3991664,-71.46778325
U,42.15649329,-84.05458947
U,43.70106147,-81.62628427
U,45.07336984,-72.47835399
U,39.05355951,-77.11095682
U,42.4626908,-83.99220148
U,48.51877167,-84.25810333
U,39.11248989,-77.1055637
U,40.275608,-74.999962
U,42.30411305,-83.72897624
U,43.63144285,-72.51707484
U,41.32990833,-85.36724667
U,39.060325,-77.03915278
U,39.44974838,-80.16315292
U,42.3090699,-85.7626205
U,45.4647057,-74.0411614
U,38.87261921,-77.13882069
U,44.39813233,-72.76321491
U,38.9419632,-77.29788208
U,40.74647793,-74.55272796
U,39.918618,-84.19586
U,38.52702,-78.40840833
U,37.52888192,-75.850293
U,40.08758883,-75.45768667
U,46.80780833,-80.74771389
U,42.30447537,-83.72917713
U,41.40718844,-73.28826179
U,46.03573617,-81.44038333
U,42.2468821,-73.34041357
U,38.93643934,-77.21977687
U,42.23879667,-72.09175833
U,41.2023125,-73.2935678
U,42.48009016,-81.73609127
U,40.62448308,-74.61918086
U,44.49809384,-75.73278506
U,41.62163544,-72.79190826
U,38.06852866,-78.4989572
U,43.03039667,-76.14014833
U,44.32389323,-68.21906428
U,41.1744772,-73.84231552
U,45.44836987,-75.64194407
U,43.03365707,-85.60044861
U,36.01254628,-78.97335609
U,45.70285,-82.42653667
U,40.80920225,-74.23697943
U,39.010288,-77.25668
U,41.67490833,-86.98251333
U,40.3612043,-75.8351998
U,38.93525,-77.26243667
U,40.36525,-74.92711667
U,38.92810525,-78.32986456
U,39.20615672,-75.6316706
U,39.71380653,-75.66131741
U,45.44819248,-75.65472492
U,42.4596383,-83.99095504
U,38.0587,-78.55963
U,45.46249056,-75.62899972
U,44.77929303,-76.22895981
U,38.75360748,-77.36048785
U,42.47038504,-71.3187888
U,44.74445833,-78.73787
U,45.18007916,-85.3762184
U,38.02312391,-78.45607759
U,42.45668333,-71.24900833
U,45.5228847,-75.3496294
U,44.77999167,-76.22297833
U,44.31379582,-75.8033101
U,44.85195023,-79.86584136
U,39.55937136,-77.26530377
U,40.85083643,-73.94486915
U,43.57901666,-79.57760039
U,38.91926167,-77.12093333
U,44.99866325,-74.92755879
U,43.03008617,-76.1406945
U,43.27358869,-83.99629185
U,41.524921,-76.520318
U,40.35196469,-74.67608778
U,45.438004,-74.28842912
U,38.87253487,-77.1384986
U,40.23878479,-87.78764343
U,42.43456095,-71.12464774
U,45.25297054,-81.68878791
U,38.40982004,-77.50186832
U,42.46263061,-83.99244272
U,42.444445,-71.09250197
U,40.200278,-75.775
U,41.49228483,-71.57874171
U,38.916375,-77.27784667
U,40.29226991,-74.72556555
U,42.603675,-71.06366667
U,44.28343684,-68.30345369
U,41.418805,-73.441995
U,40.537595,-74.22596667
U,38.87162517,-77.1408967
U,44.78200695,-76.21519302
U,45.06855333,-75.81782788
U,43.0242691,-76.13217926
U,45.24820256,-76.34066077
U,40.602405,-75.37428333
U,44.35065,-68.29882833
U,40.97931094,-73.69130126
U,40.05289275,-75.22279465
U,45.867944,-77.756655
U,45.44760407,-75.64280518
U,41.17850621,-73.59967357
U,40.6014014,-74.1037381
U,39.49388833,-77.79135833
U,40.10705895,-75.21668622
U,43.02805775,-76.13489209
U,42.162525,-72.12429167
U,42.6207951,-83.8473015
U,42.1844,-71.2639
U,39.04937744,-77.33168793
U,43.24638889,-79.97416667
U,42.20899514,-71.42324257
U,45.510037,-75.340554
U,43.24554135,-79.90193273
U,42.286075,-71.45445333
U,41.36450688,-73.27447409
U,38.56792208,-77.36389531
U,42.36852833,-72.51020833
U,42.283455,-71.45588
U,42.48275333,-86.08293883
U,42.46646289,-71.089128
U,43.49535271,-65.57752959
U,45.88877538,-77.24804063
U,44.50586788,-73.23802297
U,39.93457833,-76.719445
U,40.2039076,-77.1970336
U,46.76932111,-71.17647056
U,41.58537343,-87.38760489
U,42.48421832,-83.97765215
U,41.41027832,-81.88401031
U,44.67687343,-63.55009597
U,44.78702888,-76.21147183
U,44.58741518,-78.04240403
U,37.247621,-80.853965
U,39.21812333,-77.09285
U,38.87188564,-77.14109466
U,45.447702,-75.546068
U,44.469687,-76.109744
U,45.95425273,-66.67087555
U,44.84609635,-79.68277138
U,44.9759903,-79.54223633
U,40.91233481,-77.79258983
U,42.22448667,-85.66615333
U,40.53035833,-74.1736
U,44.8355674,-78.3246874
U,45.51097833,-75.33892833
U,45.35688952,-75.40457481
U,37.52497833,-77.47302167
U,38.554124,-78.39083
U,40.36449167,-74.92967167
U,43.24565481,-79.89808159
U,40.10659225,-75.36382528
U,41.76647182,-72.17902372
U,40.95410695,-73.70146673
U,42.45013833,-71.50831667
U,40.37990342,-87.73528961
U,42.99678103,-76.09327197
U,44.54579979,-75.99102226
U,40.009625,-75.30222167
U,42.32508307,-72.53278133
U,42.96946143,-76.39437691
U,41.25473333,-73.29733333
U,44.21894667,-68.63175833
U,38.953126,-78.025215
U,45.506076,-75.337415
U,40.28629588,-75.16889591
U,38.91882167,-77.12180283
U,45.44830783,-75.65405956
U,39.19096708,-77.2945254
U,40.14426865,-87.74133454
U,38.553755,-78.392069
U,39.98062566,-84.32826937
U,44.737095,-78.55473333
U,41.32546167,-75.20375833
U,43.39208333,-84.89302
U,45.78627532,-77.19475449
U,40.36855876,-87.63214906
U,44.43834049,-75.98321752
U,40.42050596,-74.78202079
U,38.553835,-78.398827
U,38.86070284,-77.11800898
U,38.5782152,-78.3801395
U,42.42454215,-83.11820831
U,44.62328135,-63.56861115
U,40.24785633,-87.7985531
U,38.935945,-77.26165
U,41.754914,-86.603118
U,45.445848,-75.6520711
U,40.90073449,-73.8748272
U,38.64341504,-77.19106735
U,45.44743471,-75.65691343
U,44.008311,-73.262587
U,43.1451,-79.36973667
U,37.0672948,-76.48883712
U,35.89262,-82.35418
U,42.51246333,-71.587105
U,46.24518291,-83.85138783
U,40.91784,-73.93196324
U,40.93526457,-77.2718079
U,43.90780333,-73.06067783
U,44.77096706,-63.60482806
U,40.97780514,-73.68971081
U,38.773475,-77.425745
U,40.28175646,-87.68524737
U,36.07694498,-82.52389857
U,41.66389667,-87.04353333
U,43.3752649,-80.3648899
U,43.7942805,-85.5066639
U,42.1306195,-71.21216667
U,43.24553514,-79.8957585
U,46.80561333,-60.727255
U,37.183075,-76.517005
U,45.44821751,-75.6419576
U,42.4862924,-83.97609115
U,38.42825804,-78.8637405
U,41.16712683,-81.56513305
U,41.16712683,-81.56513305
U,44.3310622,-76.07406056
U,43.30837185,-80.36888547
U,42.99582167,-76.095375
U,39.43510944,-77.5470796
U,37.9108409,-75.3546942
U,44.53986514,-75.74198637
U,45.39498453,-84.53269763
U,41.54480061,-73.32591891
U,38.87213473,-77.13154677
U,42.64918344,-71.20919194
U,42.56984224,-83.80150276
U,38.427525,-78.86075556
U,37.91108399,-75.35581872
U,39.87754363,-86.30243499
U,43.63495296,-72.54175642
U,41.80462527,-71.91101653
U,37.0694046,-76.47934723
U,36.05972983,-81.80181095
U,45.44777575,-75.64371424
U,41.23739996,-81.42346863
U,45.37817924,-75.23566246
U,43.27028166,-79.95455759
U,37.5296249,-77.4897349
U,38.73685045,-77.25278823
U,40.26931097,-77.58424357
U,42.48449003,-83.97770374
U,41.15867071,-74.64484747
U,38.63911333,-76.995095
U,45.44845328,-75.64133533
U,39.0376555,-77.30732833
U,45.44898833,-75.18748667
U,41.24974986,-73.68717333
U,38.86721874,-77.10156841
U,38.98622894,-77.3339386
U,45.43836667,-76.02678617
U,38.44045481,-78.89129968
U,41.5515159,-83.84493417
U,42.30265,-71.10181389
U,38.92180514,-77.18472664
U,44.88202269,-77.39765033
U,45.44746482,-75.65717092
U,41.08278263,-75.04822307
U,41.80446873,-71.91095827
U,42.48662696,-83.9787682
U,39.31689534,-84.69010932
U,44.7224617,-78.26304626
U,41.79612167,-74.119775
U,40.35503653,-87.74891464
U,37.40600833,-78.63790833
U,44.368317,-76.048614
U,46.08176398,-73.63309102
U,41.368595,-72.89600333
U,40.97758837,-73.68976513
U,41.92782219,-83.97213162
U,40.930155,-80.23366667
U,39.66259982,-77.48745079
U,44.48693931,-75.8325809
U,41.13694444,-81.57333333
U,42.48281972,-81.91858806
U,42.33306333,-72.55114667
U,42.40272833,-71.47010833
U,41.22417616,-81.50847822
U,45.20869316,-75.23343079
U,45.44783597,-75.6580294
U,44.32510711,-68.51555686
U,45.45819661,-75.63584407
U,39.19317,-76.80225333
U,41.60825333,-74.47985833
U,42.64872167,-71.209145
U,43.3083719,-80.3688855
U,40.90472412,-73.89055634
U,42.30507786,-83.72914301
U,42.29403333,-72.56031667
U,44.92759564,-78.46973291
U,44.62491331,-63.5736024
U,42.12132072,-71.2093992
U,39.29079025,-77.72898002
U,40.7825629,-77.8646726
U,44.1756396,-84.0676861
U,39.66067772,-77.49333981
U,40.2820826,-75.20845476
U,44.18505833,-72.82401389
U,41.66316942,-74.20551105
U,42.78412623,-76.05829059
U,39.239925,-77.129525
U,44.43280516,-75.90429634
U,39.01503124,-77.25228747
U,38.76679667,-77.41028667
U,39.2156779,-77.08836101
U,37.86506451,-75.26307276
U,43.2850869,-79.9006885
U,42.30665833,-71.18412833
U,40.80287167,-74.45516167
U,42.48429101,-83.97757109
U,39.61043528,-75.81001762
U,44.49308,-75.81770333
U,41.22606667,-81.50806333
U,40.98394667,-72.29759167
U,41.03974191,-81.49980577
U,39.1299999,-77.53251314
U,44.44475005,-75.82196752
U,38.933055,-77.27615333
U,45.44738049,-75.65727838
U,41.7850937,-73.6940175
U,41.31550217,-81.55638886
U,45.514346,-75.34473
U,38.86243639,-77.10262806
U,38.87268072,-77.13853569
U,44.369092,-76.04854
U,45.44820245,-75.64163574
U,44.94589467,-77.23624168
U,40.475445,-74.41811697
U,42.48331979,-83.97748077
U,40.98305986,-76.24851251
U,39.14230847,-77.70800971
U,43.82063142,-79.16761559
U,40.55441667,-74.14478333
U,42.45913852,-83.99144344
U,41.11955748,-81.49258018
U,40.2395827,-87.72420984
U,41.05465699,-72.29357514
U,44.544195,-78.19037
U,39.1547426,-77.2405153
U,40.538315,-74.225894
U,40.8587803,-73.92505272
U,43.03211944,-76.14061111
U,38.01606538,-77.92187358
U,44.25776287,-75.99892729
U,46.71643631,-60.91146469
U,43.12179973,-79.07384544
U,39.83161837,-75.21187317
U,42.20874829,-71.423361
U,42.94419667,-81.40298333
U,40.00837265,-75.33313296
U,41.032425,-73.91255833
U,41.06307219,-83.7618084
U,41.17338741,-74.16470393
U,39.79176817,-83.84900221
U,44.45460556,-76.57764444
U,36.01355697,-78.97882197
U,38.88353054,-77.15283971
U,40.68601983,-73.99753154
U,43.59941167,-84.292625
U,41.39878927,-82.22838219
U,40.8431435,-80.09025399
U,38.9190433,-77.12147534
U,44.22714711,-75.93475513
U,42.64790333,-71.20696333
U,45.5228847,-75.3496294
U,38.95603667,-78.01798333
U,42.53875566,-83.95975209
U,44.50451249,-76.03056997
U,40.37626667,-74.63598667
U,38.96265453,-77.20241862
U,38.67815833,-77.32270833
U,45.04888916,-75.65666962
U,42.25825833,-71.19896667
U,41.21338333,-81.53326389
U,44.69886487,-63.55669453
U,38.75058656,-77.10410231
U,43.44813682,-85.50450135
U,42.1633036,-71.1424379
U,44.51884667,-75.833825
U,42.81682209,-84.57985899
U,40.09463179,-75.18994885
U,43.61073655,-70.21766364
U,39.93706053,-83.28065628
U,41.22284944,-74.75372298
U,40.11692007,-87.67872548
U,40.22403394,-87.64026278
U,41.37613667,-72.04009473
U,42.46268722,-83.99273837
U,37.46624652,-79.64856672
U,44.38911574,-73.23461842
U,40.23925833,-87.78604167
U,45.4778597,-74.0762548
U,39.906855,-75.45923667
U,38.95356,-78.024743
U,42.18148333,-84.11306117
U,42.46136333,-76.48075833
U,44.31202,-80.85732009
U,42.22118833,-71.11717217
U,44.4922743,-75.85173192
U,44.27833726,-76.13488513
